step 54400 energy = -0.37879388332217145, bundle_size = 50, norm = 0.9999999937614505 + 0.0im
step 54600 energy = -0.3828346565856936, bundle_size = 50, norm = 0.9999999925230495 + 0.0im
step 54800 energy = -0.3783641102807829, bundle_size = 50, norm = 0.9999999910574019 + 0.0im
step 55000 energy = -0.36941569228194987, bundle_size = 50, norm = 0.9999999893132239 + 0.0im
step 55200 energy = -0.34802674905528846, bundle_size = 50, norm = 0.9999999872276747 + 0.0im
step 55400 energy = -0.3114785439792009, bundle_size = 50, norm = 0.999999984725897 + 0.0im
step 55600 energy = -0.2653691263212724, bundle_size = 50, norm = 0.9999999817198572 + 0.0im
step 55800 energy = -0.21763336313437345, bundle_size = 50, norm = 0.9999999781018508 + 0.0im
step 56000 energy = -0.1726920662350765, bundle_size = 50, norm = 0.9999999737197637 + 0.0im
step 56200 energy = -0.13791149902711408, bundle_size = 50, norm = 0.9999999683164678 + 0.0im
step 56400 energy = -0.11747482743880205, bundle_size = 50, norm = 0.9999999614367917 + 0.0im
step 56600 energy = -0.11331598352792238, bundle_size = 50, norm = 0.9999999523591361 + 0.0im
step 56800 energy = -0.12803659322889413, bundle_size = 50, norm = 0.9999999401242062 + 0.0im
step 57000 energy = -0.15770559297090367, bundle_size = 50, norm = 0.9999999236291631 + 0.0im
step 57200 energy = -0.19020224684648357, bundle_size = 50, norm = 0.9999999016338976 + 0.0im
step 57400 energy = -0.22633756716619238, bundle_size = 50, norm = 0.9999998725939854 + 0.0im
step 57600 energy = -0.26026755380840305, bundle_size = 50, norm = 0.9999998344662492 + 0.0im
step 57800 energy = -0.2830234716882436, bundle_size = 50, norm = 0.9999997847254299 + 0.0im
step 58000 energy = -0.296299301711058, bundle_size = 50, norm = 0.9999997206074117 + 0.0im
step 58200 energy = -0.30602160591689576, bundle_size = 50, norm = 0.9999996393049118 + 0.0im
step 58400 energy = -0.3105469067888348, bundle_size = 50, norm = 0.9999995378218329 + 0.0im
step 58600 energy = -0.3114675229579686, bundle_size = 50, norm = 0.9999994123633998 + 0.0im
step 58800 energy = -0.31111023784206, bundle_size = 50, norm = 0.9999992572552289 + 0.0im
step 59000 energy = -0.3080957945549249, bundle_size = 50, norm = 0.999999063392991 + 0.0im
step 59200 energy = -0.29181410254783435, bundle_size = 50, norm = 0.9999988161190551 + 0.0im
step 59400 energy = -0.2691004222219312, bundle_size = 50, norm = 0.9999984922213588 + 0.0im
step 59600 energy = -0.2327444846424801, bundle_size = 50, norm = 0.9999980555522867 + 0.0im
step 59800 energy = -0.17354583850064265, bundle_size = 50, norm = 0.9999974506248563 + 0.0im
step 60000 energy = -0.10439017002090165, bundle_size = 50, norm = 0.9999965934787881 + 0.0im
step 60200 energy = -0.032785557373645746, bundle_size = 50, norm = 0.9999953591914994 + 0.0im
step 60400 energy = 0.030975419408642763, bundle_size = 50, norm = 0.9999935657172834 + 0.0im
step 60600 energy = 0.08118665067112935, bundle_size = 50, norm = 0.9999909548080088 + 0.0im
step 60800 energy = 0.112419152487541, bundle_size = 50, norm = 0.9999871752991807 + 0.0im
step 61000 energy = 0.1209041870444417, bundle_size = 50, norm = 0.9999817847307336 + 0.0im
step 61200 energy = 0.10449695294669889, bundle_size = 50, norm = 0.9999742943053245 + 0.0im
step 61400 energy = 0.06789547013375946, bundle_size = 50, norm = 0.99996426904182 + 0.0im
step 61600 energy = 0.021130425982666456, bundle_size = 50, norm = 0.9999514546779724 + 0.0im
step 61800 energy = -0.03342592677306927, bundle_size = 50, norm = 0.999935868450775 + 0.0im
step 62000 energy = -0.08836595858796248, bundle_size = 50, norm = 0.999917799049278 + 0.0im
step 62200 energy = -0.13219450688115505, bundle_size = 50, norm = 0.9998977059199619 + 0.0im
step 62400 energy = -0.16540009169399253, bundle_size = 50, norm = 0.9998760567218552 + 0.0im
step 62600 energy = -0.1907856565721939, bundle_size = 50, norm = 0.9998531738721629 + 0.0im
step 62800 energy = -0.2045700717314076, bundle_size = 50, norm = 0.9998291443856933 + 0.0im
step 63000 energy = -0.2081620946432181, bundle_size = 50, norm = 0.9998037854644941 + 0.0im
step 63200 energy = -0.20359767159135908, bundle_size = 50, norm = 0.9997766313760919 + 0.0im
step 63400 energy = -0.18886384510953236, bundle_size = 50, norm = 0.9997469034472347 + 0.0im
step 63600 energy = -0.1585801182497507, bundle_size = 50, norm = 0.9997134147094806 + 0.0im
step 63800 energy = -0.11820690329390811, bundle_size = 50, norm = 0.999674375089617 + 0.0im
step 64000 energy = -0.062097261540050214, bundle_size = 50, norm = 0.9996270930258342 + 0.0im
step 64200 energy = 0.007748247433953859, bundle_size = 50, norm = 0.9995676434983911 + 0.0im
step 64400 energy = 0.08471496147946422, bundle_size = 50, norm = 0.9994907235462811 + 0.0im
step 64600 energy = 0.16177109181914842, bundle_size = 50, norm = 0.9993900083098047 + 0.0im
step 64800 energy = 0.23117916639733999, bundle_size = 50, norm = 0.9992591612033235 + 0.0im
step 65000 energy = 0.28626481537240533, bundle_size = 50, norm = 0.9990932748430957 + 0.0im
step 65200 energy = 0.32020991002761745, bundle_size = 50, norm = 0.9988901620454762 + 0.0im
step 65400 energy = 0.3299803705209093, bundle_size = 50, norm = 0.998650831415449 + 0.0im
step 65600 energy = 0.3150717757947035, bundle_size = 50, norm = 0.9983789970611151 + 0.0im
step 65800 energy = 0.279032891792877, bundle_size = 50, norm = 0.9980802490603747 + 0.0im
step 66000 energy = 0.2293546773630687, bundle_size = 50, norm = 0.9977612000208766 + 0.0im
step 66200 energy = 0.17021377067118226, bundle_size = 50, norm = 0.9974280802379007 + 0.0im
  Activating project at `~/JuliaProp_v0.1`
step 66400 energy = 0.11008144859733918, bundle_size = 50, norm = 0.9970852622325792 + 0.0im
step 66600 energy = 0.05610090438335036, bundle_size = 50, norm = 0.9967354088231137 + 0.0im
step 66800 energy = 0.009563214629520478, bundle_size = 50, norm = 0.9963810991601911 + 0.0im
step 67000 energy = -0.02449604975300751, bundle_size = 50, norm = 0.996025749005228 + 0.0im
step 67200 energy = -0.0444371613915823, bundle_size = 50, norm = 0.9956727218417434 + 0.0im
step 67400 energy = -0.051407043865956514, bundle_size = 50, norm = 0.9953232433904726 + 0.0im
step 67600 energy = -0.044965999792790395, bundle_size = 50, norm = 0.9949740618378194 + 0.0im
step 67800 energy = -0.024727018512543997, bundle_size = 50, norm = 0.9946158466198269 + 0.0im
step 68000 energy = 0.008505185094599299, bundle_size = 50, norm = 0.9942332472758774 + 0.0im
step 68200 energy = 0.05464466561591702, bundle_size = 50, norm = 0.9938070508277185 + 0.0im
step 68400 energy = 0.11180966354350348, bundle_size = 50, norm = 0.9933177965746276 + 0.0im
step 68600 energy = 0.17520880059541025, bundle_size = 50, norm = 0.9927491401549363 + 0.0im
step 68800 energy = 0.24264875853020618, bundle_size = 50, norm = 0.99208956717396 + 0.0im
step 69000 energy = 0.3066070372293258, bundle_size = 50, norm = 0.9913323641006196 + 0.0im
step 69200 energy = 0.3608720297609464, bundle_size = 50, norm = 0.9904747372595675 + 0.0im
step 69400 energy = 0.40147361291778433, bundle_size = 50, norm = 0.9895178383603179 + 0.0im
step 69600 energy = 0.42409881926428966, bundle_size = 50, norm = 0.988469266372325 + 0.0im
step 69800 energy = 0.42738831782559156, bundle_size = 50, norm = 0.9873455588504644 + 0.0im
step 70000 energy = 0.41190749743532645, bundle_size = 50, norm = 0.9861684683570444 + 0.0im
step 70200 energy = 0.38061195026693817, bundle_size = 50, norm = 0.9849551667294648 + 0.0im
step 70400 energy = 0.3379917833977333, bundle_size = 50, norm = 0.9837123926355787 + 0.0im
step 70600 energy = 0.28845066421037735, bundle_size = 50, norm = 0.9824403097642843 + 0.0im
step 70800 energy = 0.23765450825209877, bundle_size = 50, norm = 0.9811399565868065 + 0.0im
step 71000 energy = 0.18983722284065008, bundle_size = 50, norm = 0.9798180622660486 + 0.0im
step 71200 energy = 0.1483859549375427, bundle_size = 50, norm = 0.9784883105294913 + 0.0im
step 71400 energy = 0.1164424222209608, bundle_size = 50, norm = 0.9771680135932432 + 0.0im
step 71600 energy = 0.09506554935413772, bundle_size = 50, norm = 0.9758718308756535 + 0.0im
step 71800 energy = 0.08492553873015668, bundle_size = 50, norm = 0.9746072018929165 + 0.0im
step 72000 energy = 0.08599759359461981, bundle_size = 50, norm = 0.9733730558095887 + 0.0im
step 72200 energy = 0.0978969135405642, bundle_size = 50, norm = 0.9721604539649553 + 0.0im
step 72400 energy = 0.11937900901154244, bundle_size = 50, norm = 0.9709554086268406 + 0.0im
step 72600 energy = 0.14868294745694402, bundle_size = 50, norm = 0.9697447460166427 + 0.0im
step 72800 energy = 0.1837378168687099, bundle_size = 50, norm = 0.9685213067055665 + 0.0im
step 73000 energy = 0.22222206139690048, bundle_size = 50, norm = 0.9672821718670446 + 0.0im
step 73200 energy = 0.26143607191066187, bundle_size = 50, norm = 0.9660188697560087 + 0.0im
step 73400 energy = 0.2966016219617891, bundle_size = 50, norm = 0.9647066876895107 + 0.0im
step 73600 energy = 0.3252636073273352, bundle_size = 50, norm = 0.9633032763744377 + 0.0im
step 73800 energy = 0.34505913850569514, bundle_size = 50, norm = 0.9617594841276438 + 0.0im
step 74000 energy = 0.3534804699845674, bundle_size = 50, norm = 0.9600331297037145 + 0.0im
step 74200 energy = 0.34994993016834774, bundle_size = 50, norm = 0.9580958261799505 + 0.0im
step 74400 energy = 0.3350022472142733, bundle_size = 50, norm = 0.955935386245337 + 0.0im
step 74600 energy = 0.3104142112065217, bundle_size = 50, norm = 0.953561134831647 + 0.0im
step 74800 energy = 0.27884323046885995, bundle_size = 50, norm = 0.9510112605798963 + 0.0im
step 75000 energy = 0.24345761022456722, bundle_size = 50, norm = 0.9483537721004079 + 0.0im
step 75200 energy = 0.20755671482931856, bundle_size = 50, norm = 0.9456721456158051 + 0.0im
step 75400 energy = 0.173880133917261, bundle_size = 50, norm = 0.9430360854774208 + 0.0im
step 75600 energy = 0.14411648411351055, bundle_size = 50, norm = 0.9404742996996572 + 0.0im
step 75800 energy = 0.1196255740868293, bundle_size = 50, norm = 0.9379713739590967 + 0.0im
step 76000 energy = 0.10082961784792402, bundle_size = 50, norm = 0.9354913609803719 + 0.0im
step 76200 energy = 0.08758518548031535, bundle_size = 50, norm = 0.9330082168193221 + 0.0im
step 76400 energy = 0.07973254652853679, bundle_size = 50, norm = 0.9305242183431266 + 0.0im
step 76600 energy = 0.07672676178207949, bundle_size = 50, norm = 0.9280709351594106 + 0.0im
step 76800 energy = 0.07801804691683287, bundle_size = 50, norm = 0.9256954142678087 + 0.0im
step 77000 energy = 0.08284950006478009, bundle_size = 50, norm = 0.9234379288732896 + 0.0im
step 77200 energy = 0.09017897680631765, bundle_size = 50, norm = 0.921309591166676 + 0.0im
step 77400 energy = 0.09881438255556332, bundle_size = 50, norm = 0.9192812877807369 + 0.0im
step 77600 energy = 0.10678625033694084, bundle_size = 50, norm = 0.9172932449354547 + 0.0im
step 77800 energy = 0.11265626720376098, bundle_size = 50, norm = 0.9152790537643226 + 0.0im
step 78000 energy = 0.11566934199650583, bundle_size = 50, norm = 0.9131871493519431 + 0.0im
step 78200 energy = 0.11492901340526053, bundle_size = 50, norm = 0.9109910906979305 + 0.0im
step 78400 energy = 0.11005741886316737, bundle_size = 50, norm = 0.9086918741625971 + 0.0im
step 78600 energy = 0.10129118912869095, bundle_size = 50, norm = 0.906316495769219 + 0.0im
step 78800 energy = 0.08944231107439296, bundle_size = 50, norm = 0.9039108481760548 + 0.0im
step 79000 energy = 0.07547403895520005, bundle_size = 50, norm = 0.9015226062607404 + 0.0im
step 79200 energy = 0.060273557312746306, bundle_size = 50, norm = 0.8991792370391123 + 0.0im
step 79400 energy = 0.04465239516803396, bundle_size = 50, norm = 0.8968771455800043 + 0.0im
step 79600 energy = 0.029119564491347477, bundle_size = 50, norm = 0.8945910888917372 + 0.0im
step 79800 energy = 0.014048878575002088, bundle_size = 50, norm = 0.892294483732915 + 0.0im
step 80000 energy = -0.00011396184311246449, bundle_size = 50, norm = 0.8899736936865703 + 0.0im
step 80200 energy = -0.013058092048631176, bundle_size = 50, norm = 0.8876290421729925 + 0.0im
step 80400 energy = -0.02463336500641189, bundle_size = 50, norm = 0.88526815283346 + 0.0im
step 80600 energy = -0.03479688544705642, bundle_size = 50, norm = 0.8829001587082421 + 0.0im
step 80800 energy = -0.04361230551861467, bundle_size = 50, norm = 0.880534238722506 + 0.0im
step 81000 energy = -0.05133769443530267, bundle_size = 50, norm = 0.8781805989325905 + 0.0im
step 81200 energy = -0.05826653423291808, bundle_size = 50, norm = 0.8758506679221402 + 0.0im
step 81400 energy = -0.06449412781100511, bundle_size = 50, norm = 0.8735561398500262 + 0.0im
step 81600 energy = -0.07021251687634478, bundle_size = 50, norm = 0.8713092908641311 + 0.0im
step 81800 energy = -0.07581888141626153, bundle_size = 50, norm = 0.8691252513978694 + 0.0im
step 82000 energy = -0.08144700265701985, bundle_size = 50, norm = 0.8670230855433158 + 0.0im
step 82200 energy = -0.08694927462744048, bundle_size = 50, norm = 0.8650221392510762 + 0.0im
step 82400 energy = -0.09233693919940117, bundle_size = 50, norm = 0.8631334865344772 + 0.0im
step 82600 energy = -0.09772501167587722, bundle_size = 50, norm = 0.8613517141051941 + 0.0im
step 82800 energy = -0.103240283213089, bundle_size = 50, norm = 0.8596558610984386 + 0.0im
step 83000 energy = -0.10885370583534278, bundle_size = 50, norm = 0.858022033718753 + 0.0im
step 83200 energy = -0.1145153612975618, bundle_size = 50, norm = 0.8564375448617785 + 0.0im
step 83400 energy = -0.12014883611458285, bundle_size = 50, norm = 0.8549038489179619 + 0.0im
step 83600 energy = -0.12565371787990176, bundle_size = 50, norm = 0.853426866128715 + 0.0im
step 83800 energy = -0.1309118891540943, bundle_size = 50, norm = 0.8520046066384779 + 0.0im
step 84000 energy = -0.13590366728550124, bundle_size = 50, norm = 0.8506224262227141 + 0.0im
step 84200 energy = -0.1407141778177598, bundle_size = 50, norm = 0.8492578990671211 + 0.0im
step 84400 energy = -0.14545207709675112, bundle_size = 50, norm = 0.8478892673831377 + 0.0im
step 84600 energy = -0.1502084589850862, bundle_size = 50, norm = 0.8465004966067556 + 0.0im
step 84800 energy = -0.1550037202263038, bundle_size = 50, norm = 0.8450809770277978 + 0.0im
step 85000 energy = -0.1598961654600164, bundle_size = 50, norm = 0.8436227617082463 + 0.0im
step 85200 energy = -0.16498889703637837, bundle_size = 50, norm = 0.842119186932951 + 0.0im
step 85400 energy = -0.17033051681734845, bundle_size = 50, norm = 0.8405664369882306 + 0.0im
step 85600 energy = -0.17588241487225914, bundle_size = 50, norm = 0.8389666936628061 + 0.0im
step 85800 energy = -0.18159307477439834, bundle_size = 50, norm = 0.8373304214990264 + 0.0im
step 86000 energy = -0.1874241046258678, bundle_size = 50, norm = 0.8356763958809543 + 0.0im
step 86200 energy = -0.19326274521274625, bundle_size = 50, norm = 0.8340293359115561 + 0.0im
step 86400 energy = -0.19896016121688703, bundle_size = 50, norm = 0.8324153301010934 + 0.0im
step 86600 energy = -0.20438932974603624, bundle_size = 50, norm = 0.8308557487632161 + 0.0im
step 86800 energy = -0.20953244576494723, bundle_size = 50, norm = 0.829361608012637 + 0.0im
step 87000 energy = -0.21441057620315368, bundle_size = 50, norm = 0.8279308101029315 + 0.0im
step 87200 energy = -0.21908018336296944, bundle_size = 50, norm = 0.8265494148358611 + 0.0im
step 87400 energy = -0.22359222945814386, bundle_size = 50, norm = 0.8251964796372333 + 0.0im
step 87600 energy = -0.22806373309184938, bundle_size = 50, norm = 0.8238510971934497 + 0.0im
step 87800 energy = -0.23258084871408202, bundle_size = 50, norm = 0.8224995449887482 + 0.0im
step 88000 energy = -0.2371361352177493, bundle_size = 50, norm = 0.8211400838136144 + 0.0im
step 88200 energy = -0.24166502903480136, bundle_size = 50, norm = 0.8197838287856162 + 0.0im
